2.77403, 12.4528
2.77717, 12.3673
2.78031, 12.2821
2.78345, 12.1972
2.78659, 12.1125
2.78973, 12.0281
2.79288, 11.9439
2.79602, 11.8601
2.79916, 11.7764
2.8023, 11.6931
2.80544, 11.61
2.80858, 11.5271
2.81173, 11.4445
2.81487, 11.3622
2.81801, 11.2801
2.82115, 11.1983
2.82429, 11.1167
2.82743, 11.0354
2.83057, 10.9543
2.83372, 10.8734
2.83686, 10.7929
2.84, 10.7125
2.84314, 10.6324
2.84628, 10.5526
2.84942, 10.473
2.85257, 10.3936
2.85571, 10.3145
2.85885, 10.2356
2.86199, 10.157
2.86513, 10.0786
2.86827, 10.0004
2.87142, 9.92252
2.87456, 9.84484
2.8777, 9.76739
2.88084, 9.69017
2.88398, 9.61319
2.88712, 9.53644
2.89027, 9.45992
2.89341, 9.38363
2.89655, 9.30757
2.89969, 9.23174
2.90283, 9.15613
2.90597, 9.08075
2.90911, 9.0056
2.91226, 8.93067
2.9154, 8.85596
2.91854, 8.78148
2.92168, 8.70721
2.92482, 8.63317
2.92796, 8.55935
2.93111, 8.48574
2.93425, 8.41235
2.93739, 8.33918
2.94053, 8.26622
2.94367, 8.19348
2.94681, 8.12095
2.94996, 8.04864
2.9531, 7.97653
2.95624, 7.90464
2.95938, 7.83295
2.96252, 7.76147
2.96566, 7.6902
2.96881, 7.61914
2.97195, 7.54828
2.97509, 7.47763
2.97823, 7.40718
2.98137, 7.33693
2.98451, 7.26688
2.98765, 7.19704
2.9908, 7.12739
2.99394, 7.05794
2.99708, 6.98869
3.00022, 6.91964
3.00336, 6.85078
3.0065, 6.78212
3.00965, 6.71365
3.01279, 6.64537
3.01593, 6.57729
3.01907, 6.50939
3.02221, 6.44169
3.02535, 6.37417
3.0285, 6.30684
3.03164, 6.2397
3.03478, 6.17275
3.03792, 6.10598
3.04106, 6.03939
3.0442, 5.97299
3.04734, 5.90677
3.05049, 5.84073
3.05363, 5.77487
3.05677, 5.70918
3.05991, 5.64368
3.06305, 5.57836
3.06619, 5.51321
3.06934, 5.44823
3.07248, 5.38343
3.07562, 5.3188
3.07876, 5.25435
3.0819, 5.19007
3.08504, 5.12595
3.08819, 5.06201
3.09133, 4.99824
3.09447, 4.93463
3.09761, 4.87119
3.10075, 4.80792
3.10389, 4.74481
3.10704, 4.68186
3.11018, 4.61908
3.11332, 4.55646
3.11646, 4.494
3.1196, 4.4317
3.12274, 4.36956
3.12588, 4.30757
3.12903, 4.24575
3.13217, 4.18408
3.13531, 4.12257
3.13845, 4.06121
3.14159, 4
